heat_id,grade_id,source,C,Mn,Cr,Mo,Ni,Si,V,Cu,Al,austenitize_T,quench_medium,temper_T,tensile_strength,yield_strength,elongation,reduction_area,impact_J_avg,condition,hardness,split,data_tier,steel_family
NIMS_00358,NIMS_low_alloy_other,NIMS,0.48,0.7,0.73,0.0,1.66,0.2,0.0,0.11,0.0,,,,881.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00359,NIMS_low_alloy_other,NIMS,0.49,0.69,0.77,0.0,1.8,0.29,0.0,0.07,0.0,,,,909.0,,,,,,,pretrain,nims_measured,low_alloy_other
KG_CS_1000,1006,Kaggle_Carbon_Steel,0.08,0.4,,,,,0.0,,,,,,295.0,165.0,30.0,,,,86,pretrain,kaggle_measured,carbon_steel
KG_CS_1001,1006,Kaggle_Carbon_Steel,0.08,0.4,,,,,0.0,,,,,,330.0,285.0,20.0,,,,95,pretrain,kaggle_measured,carbon_steel
KG_CS_1002,1008,Kaggle_Carbon_Steel,0.1,0.5,,,,,0.0,,,,,,305.0,170.0,30.0,,,,86,pretrain,kaggle_measured,carbon_steel
KG_CS_1003,1008,Kaggle_Carbon_Steel,0.1,0.5,,,,,0.0,,,,,,340.0,285.0,20.0,,,,95,pretrain,kaggle_measured,carbon_steel
KG_CS_1004,1010,Kaggle_Carbon_Steel,0.13,0.5,,,,,0.0,,,,,,325.0,180.0,28.0,,,,95,pretrain,kaggle_measured,carbon_steel
KG_CS_1005,1010,Kaggle_Carbon_Steel,0.13,0.5,,,,,0.0,,,,,,365.0,305.0,20.0,,,,105,pretrain,kaggle_measured,carbon_steel
KG_CS_1006,1012,Kaggle_Carbon_Steel,0.15,0.6,,,,,0.0,,,,,,330.0,185.0,28.0,,,,95,pretrain,kaggle_measured,carbon_steel
KG_CS_1007,1012,Kaggle_Carbon_Steel,0.15,0.6,,,,,0.0,,,,,,370.0,310.0,19.0,,,,105,pretrain,kaggle_measured,carbon_steel
KG_CS_1008,1015,Kaggle_Carbon_Steel,0.18,0.6,,,,,0.0,,,,,,345.0,190.0,28.0,,,,101,pretrain,kaggle_measured,carbon_steel
KG_CS_1009,1015,Kaggle_Carbon_Steel,0.18,0.6,,,,,0.0,,,,,,385.0,325.0,18.0,,,,111,pretrain,kaggle_measured,carbon_steel
KG_CS_1010,1016,Kaggle_Carbon_Steel,0.18,0.9,,,,,0.0,,,,,,380.0,205.0,25.0,,,,110,pretrain,kaggle_measured,carbon_steel
KG_CS_1011,1016,Kaggle_Carbon_Steel,0.18,0.9,,,,,0.0,,,,,,420.0,350.0,18.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1012,1017,Kaggle_Carbon_Steel,0.2,0.6,,,,,0.0,,,,,,365.0,200.0,26.0,,,,105,pretrain,kaggle_measured,carbon_steel
KG_CS_1013,1017,Kaggle_Carbon_Steel,0.2,0.6,,,,,0.0,,,,,,405.0,340.0,18.0,,,,116,pretrain,kaggle_measured,carbon_steel
KG_CS_1014,1018,Kaggle_Carbon_Steel,0.2,0.9,,,,,0.0,,,,,,400.0,220.0,25.0,,,,116,pretrain,kaggle_measured,carbon_steel
KG_CS_1015,1018,Kaggle_Carbon_Steel,0.2,0.9,,,,,0.0,,,,,,440.0,370.0,15.0,,,,126,pretrain,kaggle_measured,carbon_steel
KG_CS_1016,1019,Kaggle_Carbon_Steel,0.2,1.0,,,,,0.0,,,,,,405.0,225.0,25.0,,,,116,pretrain,kaggle_measured,carbon_steel
KG_CS_1017,1019,Kaggle_Carbon_Steel,0.2,1.0,,,,,0.0,,,,,,455.0,380.0,15.0,,,,131,pretrain,kaggle_measured,carbon_steel
KG_CS_1018,1020,Kaggle_Carbon_Steel,0.23,0.6,,,,,0.0,,,,,,380.0,205.0,25.0,,,,111,pretrain,kaggle_measured,carbon_steel
KG_CS_1019,1020,Kaggle_Carbon_Steel,0.23,0.6,,,,,0.0,,,,,,420.0,350.0,15.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1020,1021,Kaggle_Carbon_Steel,0.23,0.9,,,,,0.0,,,,,,420.0,230.0,24.0,,,,116,pretrain,kaggle_measured,carbon_steel
KG_CS_1021,1021,Kaggle_Carbon_Steel,0.23,0.9,,,,,0.0,,,,,,470.0,395.0,15.0,,,,131,pretrain,kaggle_measured,carbon_steel
KG_CS_1022,1022,Kaggle_Carbon_Steel,0.23,1.0,,,,,0.0,,,,,,425.0,235.0,23.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1023,1022,Kaggle_Carbon_Steel,0.23,1.0,,,,,0.0,,,,,,475.0,400.0,15.0,,,,137,pretrain,kaggle_measured,carbon_steel
KG_CS_1024,1023,Kaggle_Carbon_Steel,0.25,0.6,,,,,0.0,,,,,,385.0,215.0,25.0,,,,111,pretrain,kaggle_measured,carbon_steel
KG_CS_1025,1023,Kaggle_Carbon_Steel,0.25,0.6,,,,,0.0,,,,,,425.0,360.0,15.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1026,1025,Kaggle_Carbon_Steel,0.28,0.6,,,,,0.0,,,,,,400.0,220.0,25.0,,,,116,pretrain,kaggle_measured,carbon_steel
KG_CS_1027,1025,Kaggle_Carbon_Steel,0.28,0.6,,,,,0.0,,,,,,440.0,370.0,15.0,,,,126,pretrain,kaggle_measured,carbon_steel
KG_CS_1028,1026,Kaggle_Carbon_Steel,0.28,0.9,,,,,0.0,,,,,,440.0,240.0,24.0,,,,126,pretrain,kaggle_measured,carbon_steel
KG_CS_1029,1026,Kaggle_Carbon_Steel,0.28,0.9,,,,,0.0,,,,,,490.0,415.0,15.0,,,,143,pretrain,kaggle_measured,carbon_steel
KG_CS_1030,1030,Kaggle_Carbon_Steel,0.34,0.9,,,,,0.0,,,,,,470.0,260.0,20.0,,,,137,pretrain,kaggle_measured,carbon_steel
KG_CS_1031,1030,Kaggle_Carbon_Steel,0.34,0.9,,,,,0.0,,,,,,525.0,440.0,12.0,,,,149,pretrain,kaggle_measured,carbon_steel
KG_CS_1032,1035,Kaggle_Carbon_Steel,0.38,0.9,,,,,0.0,,,,,,495.0,270.0,18.0,,,,143,pretrain,kaggle_measured,carbon_steel
KG_CS_1033,1035,Kaggle_Carbon_Steel,0.38,0.9,,,,,0.0,,,,,,550.0,460.0,12.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1034,1037,Kaggle_Carbon_Steel,0.38,1.0,,,,,0.0,,,,,,510.0,280.0,18.0,,,,143,pretrain,kaggle_measured,carbon_steel
KG_CS_1035,1037,Kaggle_Carbon_Steel,0.38,1.0,,,,,0.0,,,,,,565.0,475.0,12.0,,,,167,pretrain,kaggle_measured,carbon_steel
KG_CS_1036,1038,Kaggle_Carbon_Steel,0.42,0.9,,,,,0.0,,,,,,515.0,285.0,18.0,,,,149,pretrain,kaggle_measured,carbon_steel
KG_CS_1037,1038,Kaggle_Carbon_Steel,0.42,0.9,,,,,0.0,,,,,,570.0,485.0,12.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1038,1039,Kaggle_Carbon_Steel,0.44,1.0,,,,,0.0,,,,,,545.0,300.0,16.0,,,,156,pretrain,kaggle_measured,carbon_steel
KG_CS_1039,1039,Kaggle_Carbon_Steel,0.44,1.0,,,,,0.0,,,,,,605.0,510.0,12.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1040,1040,Kaggle_Carbon_Steel,0.44,0.9,,,,,0.0,,,,,,525.0,290.0,18.0,,,,149,pretrain,kaggle_measured,carbon_steel
KG_CS_1041,1040,Kaggle_Carbon_Steel,0.44,0.9,,,,,0.0,,,,,,585.0,490.0,12.0,,,,170,pretrain,kaggle_measured,carbon_steel
KG_CS_1042,1042,Kaggle_Carbon_Steel,0.47,0.9,,,,,0.0,,,,,,550.0,305.0,16.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1043,1042,Kaggle_Carbon_Steel,0.47,0.9,,,,,0.0,,,,,,615.0,515.0,12.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1044,1042,Kaggle_Carbon_Steel,0.47,0.9,,,,,0.0,,,,,,585.0,505.0,12.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1045,1043,Kaggle_Carbon_Steel,0.47,1.0,,,,,0.0,,,,,,565.0,310.0,16.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1046,1043,Kaggle_Carbon_Steel,0.47,1.0,,,,,0.0,,,,,,625.0,530.0,12.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1047,1043,Kaggle_Carbon_Steel,0.47,1.0,,,,,0.0,,,,,,600.0,515.0,12.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1048,1044,Kaggle_Carbon_Steel,0.5,0.6,,,,,0.0,,,,,,550.0,305.0,16.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1049,1045,Kaggle_Carbon_Steel,0.5,0.9,,,,,0.0,,,,,,565.0,310.0,16.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1050,1045,Kaggle_Carbon_Steel,0.5,0.9,,,,,0.0,,,,,,625.0,530.0,12.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1051,1045,Kaggle_Carbon_Steel,0.5,0.9,,,,,0.0,,,,,,585.0,505.0,12.0,,,,170,pretrain,kaggle_measured,carbon_steel
KG_CS_1052,1046,Kaggle_Carbon_Steel,0.5,1.0,,,,,0.0,,,,,,585.0,325.0,15.0,,,,170,pretrain,kaggle_measured,carbon_steel
KG_CS_1053,1046,Kaggle_Carbon_Steel,0.5,1.0,,,,,0.0,,,,,,650.0,545.0,12.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1054,1046,Kaggle_Carbon_Steel,0.5,1.0,,,,,0.0,,,,,,620.0,515.0,12.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1055,1049,Kaggle_Carbon_Steel,0.53,0.9,,,,,0.0,,,,,,600.0,330.0,15.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1056,1049,Kaggle_Carbon_Steel,0.53,0.9,,,,,0.0,,,,,,670.0,560.0,10.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1057,1049,Kaggle_Carbon_Steel,0.53,0.9,,,,,0.0,,,,,,635.0,530.0,10.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1058,1050,Kaggle_Carbon_Steel,0.55,0.9,,,,,0.0,,,,,,620.0,340.0,15.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1059,1050,Kaggle_Carbon_Steel,0.55,0.9,,,,,0.0,,,,,,690.0,580.0,10.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1060,1050,Kaggle_Carbon_Steel,0.55,0.9,,,,,0.0,,,,,,655.0,550.0,10.0,,,,189,pretrain,kaggle_measured,carbon_steel
KG_CS_1061,1055,Kaggle_Carbon_Steel,0.6,0.9,,,,,0.0,,,,,,650.0,355.0,12.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1062,1055,Kaggle_Carbon_Steel,0.6,0.9,,,,,0.0,,,,,,660.0,560.0,10.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1063,1060,Kaggle_Carbon_Steel,0.65,0.9,,,,,0.0,,,,,,675.0,370.0,12.0,,,,201,pretrain,kaggle_measured,carbon_steel
KG_CS_1064,1060,Kaggle_Carbon_Steel,0.65,0.9,,,,,0.0,,,,,,620.0,485.0,10.0,,,,183,pretrain,kaggle_measured,carbon_steel
KG_CS_1065,1064,Kaggle_Carbon_Steel,0.7,0.8,,,,,0.0,,,,,,670.0,370.0,12.0,,,,201,pretrain,kaggle_measured,carbon_steel
KG_CS_1066,1064,Kaggle_Carbon_Steel,0.7,0.8,,,,,0.0,,,,,,615.0,475.0,10.0,,,,183,pretrain,kaggle_measured,carbon_steel
KG_CS_1067,1065,Kaggle_Carbon_Steel,0.7,0.9,,,,,0.0,,,,,,690.0,380.0,12.0,,,,207,pretrain,kaggle_measured,carbon_steel
KG_CS_1068,1065,Kaggle_Carbon_Steel,0.7,0.9,,,,,0.0,,,,,,635.0,490.0,10.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1069,1070,Kaggle_Carbon_Steel,0.75,0.9,,,,,0.0,,,,,,705.0,385.0,12.0,,,,212,pretrain,kaggle_measured,carbon_steel
KG_CS_1070,1070,Kaggle_Carbon_Steel,0.75,0.9,,,,,0.0,,,,,,640.0,495.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1071,1074,Kaggle_Carbon_Steel,0.8,0.8,,,,,0.0,,,,,,725.0,400.0,12.0,,,,217,pretrain,kaggle_measured,carbon_steel
KG_CS_1072,1074,Kaggle_Carbon_Steel,0.8,0.8,,,,,0.0,,,,,,650.0,505.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1073,1078,Kaggle_Carbon_Steel,0.85,0.6,,,,,0.0,,,,,,690.0,380.0,12.0,,,,207,pretrain,kaggle_measured,carbon_steel
KG_CS_1074,1078,Kaggle_Carbon_Steel,0.85,0.6,,,,,0.0,,,,,,650.0,500.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1075,1080,Kaggle_Carbon_Steel,0.88,0.9,,,,,0.0,,,,,,770.0,425.0,10.0,,,,229,pretrain,kaggle_measured,carbon_steel
KG_CS_1076,1080,Kaggle_Carbon_Steel,0.88,0.9,,,,,0.0,,,,,,675.0,515.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1077,1084,Kaggle_Carbon_Steel,0.93,0.9,,,,,0.0,,,,,,820.0,450.0,10.0,,,,241,pretrain,kaggle_measured,carbon_steel
KG_CS_1078,1084,Kaggle_Carbon_Steel,0.93,0.9,,,,,0.0,,,,,,690.0,530.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1079,1085,Kaggle_Carbon_Steel,0.95,1.0,,,,,0.0,,,,,,835.0,460.0,10.0,,,,248,pretrain,kaggle_measured,carbon_steel
KG_CS_1080,1085,Kaggle_Carbon_Steel,0.95,1.0,,,,,0.0,,,,,,695.0,540.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1081,1086,Kaggle_Carbon_Steel,0.93,0.5,,,,,0.0,,,,,,770.0,425.0,10.0,,,,229,pretrain,kaggle_measured,carbon_steel
KG_CS_1082,1086,Kaggle_Carbon_Steel,0.93,0.5,,,,,0.0,,,,,,670.0,510.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1083,1090,Kaggle_Carbon_Steel,0.98,0.9,,,,,0.0,,,,,,840.0,460.0,10.0,,,,248,pretrain,kaggle_measured,carbon_steel
KG_CS_1084,1090,Kaggle_Carbon_Steel,0.98,0.9,,,,,0.0,,,,,,695.0,540.0,10.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1085,1095,Kaggle_Carbon_Steel,1.03,0.5,,,,,0.0,,,,,,825.0,455.0,10.0,,,,248,pretrain,kaggle_measured,carbon_steel
KG_CS_1086,1095,Kaggle_Carbon_Steel,1.03,0.5,,,,,0.0,,,,,,680.0,525.0,10.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1087,1108,Kaggle_Carbon_Steel,0.13,0.8,,,,,0.0,,,,,,345.0,190.0,30.0,,,,101,pretrain,kaggle_measured,carbon_steel
KG_CS_1088,1108,Kaggle_Carbon_Steel,0.13,0.8,,,,,0.0,,,,,,385.0,325.0,20.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1089,1109,Kaggle_Carbon_Steel,0.13,0.9,,,,,0.0,,,,,,345.0,190.0,30.0,,,,101,pretrain,kaggle_measured,carbon_steel
KG_CS_1090,1109,Kaggle_Carbon_Steel,0.13,0.9,,,,,0.0,,,,,,385.0,325.0,20.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1091,1117,Kaggle_Carbon_Steel,0.2,1.3,,,,,0.0,,,,,,425.0,235.0,23.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1092,1117,Kaggle_Carbon_Steel,0.2,1.3,,,,,0.0,,,,,,475.0,400.0,15.0,,,,137,pretrain,kaggle_measured,carbon_steel
KG_CS_1093,1118,Kaggle_Carbon_Steel,0.2,1.6,,,,,0.0,,,,,,450.0,250.0,23.0,,,,131,pretrain,kaggle_measured,carbon_steel
KG_CS_1094,1118,Kaggle_Carbon_Steel,0.2,1.6,,,,,0.0,,,,,,495.0,420.0,15.0,,,,143,pretrain,kaggle_measured,carbon_steel
KG_CS_1095,1119,Kaggle_Carbon_Steel,0.2,1.3,,,,,0.0,,,,,,425.0,235.0,23.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1096,1119,Kaggle_Carbon_Steel,0.2,1.3,,,,,0.0,,,,,,475.0,400.0,15.0,,,,137,pretrain,kaggle_measured,carbon_steel
KG_CS_1097,1132,Kaggle_Carbon_Steel,0.34,1.65,,,,,0.0,,,,,,570.0,315.0,16.0,,,,167,pretrain,kaggle_measured,carbon_steel
KG_CS_1098,1132,Kaggle_Carbon_Steel,0.34,1.65,,,,,0.0,,,,,,635.0,530.0,12.0,,,,183,pretrain,kaggle_measured,carbon_steel
KG_CS_1099,1137,Kaggle_Carbon_Steel,0.39,1.65,,,,,0.0,,,,,,605.0,330.0,15.0,,,,179,pretrain,kaggle_measured,carbon_steel
KG_CS_1100,1137,Kaggle_Carbon_Steel,0.39,1.65,,,,,0.0,,,,,,675.0,565.0,10.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1101,1140,Kaggle_Carbon_Steel,0.44,1.0,,,,,0.0,,,,,,545.0,300.0,16.0,,,,156,pretrain,kaggle_measured,carbon_steel
KG_CS_1102,1140,Kaggle_Carbon_Steel,0.44,1.0,,,,,0.0,,,,,,605.0,510.0,12.0,,,,170,pretrain,kaggle_measured,carbon_steel
KG_CS_1103,1141,Kaggle_Carbon_Steel,0.45,1.65,,,,,0.0,,,,,,650.0,355.0,15.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1104,1141,Kaggle_Carbon_Steel,0.45,1.65,,,,,0.0,,,,,,725.0,605.0,10.0,,,,212,pretrain,kaggle_measured,carbon_steel
KG_CS_1105,1144,Kaggle_Carbon_Steel,0.48,1.65,,,,,0.0,,,,,,670.0,365.0,15.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1106,1144,Kaggle_Carbon_Steel,0.48,1.65,,,,,0.0,,,,,,745.0,620.0,10.0,,,,217,pretrain,kaggle_measured,carbon_steel
KG_CS_1107,1145,Kaggle_Carbon_Steel,0.49,1.0,,,,,0.0,,,,,,585.0,325.0,15.0,,,,170,pretrain,kaggle_measured,carbon_steel
KG_CS_1108,1145,Kaggle_Carbon_Steel,0.49,1.0,,,,,0.0,,,,,,650.0,550.0,12.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1109,1146,Kaggle_Carbon_Steel,0.49,1.0,,,,,0.0,,,,,,585.0,325.0,15.0,,,,170,pretrain,kaggle_measured,carbon_steel
KG_CS_1110,1146,Kaggle_Carbon_Steel,0.49,1.0,,,,,0.0,,,,,,650.0,550.0,12.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1111,1151,Kaggle_Carbon_Steel,0.55,1.0,,,,,0.0,,,,,,635.0,350.0,15.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1112,1151,Kaggle_Carbon_Steel,0.55,1.0,,,,,0.0,,,,,,705.0,595.0,10.0,,,,207,pretrain,kaggle_measured,carbon_steel
KG_CS_1113,1211,Kaggle_Carbon_Steel,0.13,0.12,,,,,0.0,,,,,,380.0,230.0,25.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1114,1211,Kaggle_Carbon_Steel,0.13,0.12,,,,,0.0,,,,,,515.0,400.0,10.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1115,1212,Kaggle_Carbon_Steel,0.13,0.12,,,,,0.0,,,,,,385.0,230.0,25.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1116,1212,Kaggle_Carbon_Steel,0.13,0.12,,,,,0.0,,,,,,540.0,415.0,10.0,,,,167,pretrain,kaggle_measured,carbon_steel
KG_CS_1117,1213,Kaggle_Carbon_Steel,0.13,0.12,,,,,0.0,,,,,,385.0,230.0,25.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1118,1213,Kaggle_Carbon_Steel,0.13,0.12,,,,,0.0,,,,,,540.0,415.0,10.0,,,,167,pretrain,kaggle_measured,carbon_steel
KG_CS_1119,12L14,Kaggle_Carbon_Steel,0.015,1.15,,,,,0.0,,,,,,395.0,235.0,22.0,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1120,12L14,Kaggle_Carbon_Steel,0.015,1.15,,,,,0.0,,,,,,540.0,415.0,10.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1121,1340,Kaggle_Carbon_Steel,0.43,1.9,,,,,0.0,,,,,,834.0,558.0,22.0,,,,248,pretrain,kaggle_measured,carbon_steel
KG_CS_1122,1340,Kaggle_Carbon_Steel,0.43,1.9,,,,,0.0,,,,,,703.0,434.0,25.5,,,,207,pretrain,kaggle_measured,carbon_steel
KG_CS_1123,1524,Kaggle_Carbon_Steel,0.25,1.65,,,,,0.0,,,,,,510.0,285.0,20.0,,,,149,pretrain,kaggle_measured,carbon_steel
KG_CS_1124,1524,Kaggle_Carbon_Steel,0.25,1.65,,,,,0.0,,,,,,565.0,475.0,12.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1125,1527,Kaggle_Carbon_Steel,0.29,1.5,,,,,0.0,,,,,,515.0,285.0,18.0,,,,149,pretrain,kaggle_measured,carbon_steel
KG_CS_1126,1527,Kaggle_Carbon_Steel,0.29,1.5,,,,,0.0,,,,,,570.0,485.0,12.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1127,1536,Kaggle_Carbon_Steel,0.37,1.5,,,,,0.0,,,,,,570.0,315.0,16.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1128,1536,Kaggle_Carbon_Steel,0.37,1.5,,,,,0.0,,,,,,635.0,535.0,12.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1129,1541,Kaggle_Carbon_Steel,0.44,1.65,,,,,0.0,,,,,,635.0,350.0,15.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1130,1541,Kaggle_Carbon_Steel,0.44,1.65,,,,,0.0,,,,,,705.0,600.0,10.0,,,,207,pretrain,kaggle_measured,carbon_steel
KG_CS_1131,1541,Kaggle_Carbon_Steel,0.44,1.65,,,,,0.0,,,,,,650.0,550.0,10.0,,,,184,pretrain,kaggle_measured,carbon_steel
KG_CS_1132,1547,Kaggle_Carbon_Steel,0.51,1.65,,,,,0.0,,,,,,650.0,360.0,15.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1133,1547,Kaggle_Carbon_Steel,0.51,1.65,,,,,0.0,,,,,,710.0,605.0,10.0,,,,207,pretrain,kaggle_measured,carbon_steel
KG_CS_1134,1547,Kaggle_Carbon_Steel,0.51,1.65,,,,,0.0,,,,,,655.0,585.0,10.0,,,,187,pretrain,kaggle_measured,carbon_steel
KG_CS_1135,1548,Kaggle_Carbon_Steel,0.52,1.4,,,,,0.0,,,,,,660.0,365.0,14.0,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1136,1548,Kaggle_Carbon_Steel,0.52,1.4,,,,,0.0,,,,,,735.0,615.0,10.0,,,,217,pretrain,kaggle_measured,carbon_steel
KG_CS_1137,1548,Kaggle_Carbon_Steel,0.52,1.4,,,,,0.0,,,,,,645.0,540.0,10.0,,,,192,pretrain,kaggle_measured,carbon_steel
KG_CS_1138,1552,Kaggle_Carbon_Steel,0.55,1.5,,,,,0.0,,,,,,745.0,410.0,12.0,,,,217,pretrain,kaggle_measured,carbon_steel
KG_CS_1139,1552,Kaggle_Carbon_Steel,0.55,1.5,,,,,0.0,,,,,,675.0,570.0,10.0,,,,193,pretrain,kaggle_measured,carbon_steel
KG_CS_1140,3140,Kaggle_Carbon_Steel,0.43,0.9,0.75,,1.4,0.35,0.0,,,,,,889.0,600.0,19.7,,,,262,pretrain,kaggle_measured,carbon_steel
KG_CS_1141,3140,Kaggle_Carbon_Steel,0.43,0.9,0.75,,1.4,0.35,0.0,,,,,,690.0,420.0,24.5,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1142,4130,Kaggle_Carbon_Steel,0.33,0.6,,,,,0.0,,,,,,670.0,435.0,25.5,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1143,4130,Kaggle_Carbon_Steel,0.33,0.6,,,,,0.0,,,,,,560.0,460.0,21.5,,,,217,pretrain,kaggle_measured,carbon_steel
KG_CS_1144,4130,Kaggle_Carbon_Steel,0.33,0.6,,,,,0.0,,,,,,1040.0,979.0,18.1,,,,302,pretrain,kaggle_measured,carbon_steel
KG_CS_1145,4140,Kaggle_Carbon_Steel,0.43,1.0,,,,,0.0,,,,,,1020.0,655.0,17.7,,,,302,pretrain,kaggle_measured,carbon_steel
KG_CS_1147,4140,Kaggle_Carbon_Steel,0.43,1.0,,,,,0.0,,,,,,1075.0,986.0,15.5,,,,311,pretrain,kaggle_measured,carbon_steel
KG_CS_1149,4150,Kaggle_Carbon_Steel,0.53,1.0,,,,,0.0,,,,,,731.0,380.0,20.2,,,,197,pretrain,kaggle_measured,carbon_steel
KG_CS_1150,4150,Kaggle_Carbon_Steel,0.53,1.0,,,,,0.0,,,,,,1310.0,1215.0,13.5,,,,375,pretrain,kaggle_measured,carbon_steel
KG_CS_1151,4320,Kaggle_Carbon_Steel,0.22,0.65,,,,,0.0,,,,,,793.0,460.0,20.8,,,,235,pretrain,kaggle_measured,carbon_steel
KG_CS_1152,4320,Kaggle_Carbon_Steel,0.22,0.65,,,,,0.0,,,,,,580.0,425.0,29.0,,,,163,pretrain,kaggle_measured,carbon_steel
KG_CS_1153,4340,Kaggle_Carbon_Steel,0.43,0.8,,,,,0.0,,,,,,1282.0,862.0,12.2,,,,363,pretrain,kaggle_measured,carbon_steel
KG_CS_1154,4340,Kaggle_Carbon_Steel,0.43,0.8,,,,,0.0,,,,,,745.0,470.0,22.0,,,,217,pretrain,kaggle_measured,carbon_steel
KG_CS_1155,4340,Kaggle_Carbon_Steel,0.43,0.8,,,,,0.0,,,,,,1207.0,1145.0,14.2,,,,352,pretrain,kaggle_measured,carbon_steel
KG_CS_1156,4419,Kaggle_Carbon_Steel,0.23,0.65,,,,,0.0,,,,,,515.0,350.0,32.5,,,,143,pretrain,kaggle_measured,carbon_steel
KG_CS_1157,4419,Kaggle_Carbon_Steel,0.23,0.65,,,,,0.0,,,,,,450.0,330.0,31.2,,,,121,pretrain,kaggle_measured,carbon_steel
KG_CS_1158,4620,Kaggle_Carbon_Steel,0.22,0.65,,,,,0.0,,,,,,570.0,365.0,29.0,,,,174,pretrain,kaggle_measured,carbon_steel
KG_CS_1159,4620,Kaggle_Carbon_Steel,0.22,0.65,,,,,0.0,,,,,,510.0,370.0,31.3,,,,149,pretrain,kaggle_measured,carbon_steel
KG_CS_1160,4820,Kaggle_Carbon_Steel,0.23,0.7,,,,,0.0,,,,,,758.0,485.0,24.0,,,,229,pretrain,kaggle_measured,carbon_steel
KG_CS_1161,4820,Kaggle_Carbon_Steel,0.23,0.7,,,,,0.0,,,,,,685.0,460.0,22.3,,,,197,pretrain,kaggle_measured,carbon_steel
